Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34189,51.0,blue-collar,married,primary,no,14.0,yes,yes,cellular,20,apr,233,2,329,1,failure,No
34190,48.0,blue-collar,married,primary,no,346.0,yes,no,cellular,20,apr,188,1,-1,0,unknown,No
34191,57.0,retired,married,primary,no,-384.0,yes,yes,telephone,20,apr,534,1,-1,0,unknown,No
34192,29.0,blue-collar,single,secondary,no,262.0,yes,no,cellular,20,apr,130,2,-1,0,unknown,No
34193,32.0,blue-collar,married,primary,no,474.0,yes,no,cellular,20,apr,198,1,-1,0,unknown,No
34194,33.0,technician,married,secondary,no,0.0,yes,no,cellular,20,apr,210,2,-1,0,unknown,No
34195,33.0,technician,single,secondary,no,235.0,yes,no,cellular,20,apr,352,1,-1,0,unknown,No
34196,50.0,unknown,married,primary,no,341.0,yes,yes,cellular,20,apr,670,4,340,2,success,Yes
34197,38.0,services,married,secondary,no,797.0,yes,no,cellular,20,apr,62,4,-1,0,unknown,No
34198,25.0,blue-collar,single,unknown,no,586.0,yes,no,cellular,20,apr,712,1,-1,0,unknown,No
34199,30.0,admin.,single,secondary,no,1473.0,yes,no,cellular,20,apr,401,1,-1,0,unknown,No
34200,37.0,admin.,single,secondary,no,515.0,yes,no,cellular,20,apr,59,1,-1,0,unknown,No
34201,50.0,entrepreneur,married,tertiary,no,221.0,yes,no,cellular,20,apr,319,2,340,1,failure,No
34202,34.0,blue-collar,married,primary,no,1217.0,yes,no,cellular,20,apr,142,2,328,3,failure,No
34203,29.0,admin.,single,secondary,no,127.0,yes,yes,cellular,20,apr,314,1,-1,0,unknown,No
34204,35.0,management,single,tertiary,no,1422.0,yes,yes,cellular,20,apr,28,7,272,3,other,No
34205,54.0,housemaid,divorced,primary,no,502.0,yes,no,cellular,20,apr,317,1,-1,0,unknown,No
34206,44.0,blue-collar,single,secondary,no,0.0,no,no,cellular,20,apr,133,1,-1,0,unknown,Yes
34207,43.0,services,divorced,secondary,no,266.0,yes,yes,cellular,20,apr,79,1,152,1,failure,No
34208,61.0,management,married,tertiary,no,267.0,no,no,cellular,20,apr,190,1,-1,0,unknown,Yes
34209,24.0,blue-collar,married,secondary,no,1222.0,yes,no,cellular,20,apr,369,1,-1,0,unknown,No
34210,34.0,admin.,single,secondary,no,663.0,yes,no,cellular,20,apr,111,1,-1,0,unknown,No
34211,32.0,blue-collar,married,secondary,no,1281.0,yes,no,cellular,20,apr,222,1,-1,0,unknown,No
34212,35.0,technician,single,tertiary,no,122.0,no,no,cellular,20,apr,49,5,328,5,failure,No
34213,28.0,management,single,tertiary,no,145.0,yes,no,cellular,20,apr,277,1,-1,0,unknown,No
34214,36.0,blue-collar,married,secondary,no,-53.0,yes,no,cellular,20,apr,9,5,322,8,other,No
34215,23.0,technician,married,secondary,no,4.0,yes,no,cellular,20,apr,698,1,-1,0,unknown,No
34216,28.0,self-employed,single,tertiary,no,222.0,yes,no,cellular,20,apr,13,5,-1,0,unknown,No
34217,24.0,technician,single,secondary,no,393.0,yes,yes,cellular,20,apr,714,1,-1,0,unknown,No
34218,45.0,management,married,tertiary,no,-114.0,yes,no,cellular,20,apr,257,1,-1,0,unknown,No
34219,42.0,management,married,tertiary,no,72.0,yes,no,cellular,20,apr,124,2,348,3,failure,No
34220,33.0,blue-collar,married,secondary,no,1454.0,yes,no,cellular,20,apr,322,2,-1,0,unknown,No
34221,29.0,technician,single,tertiary,no,68.0,yes,no,cellular,20,apr,658,1,-1,0,unknown,No
34222,36.0,entrepreneur,married,secondary,no,13.0,yes,no,cellular,20,apr,98,3,-1,0,unknown,No
34223,53.0,management,married,tertiary,no,696.0,yes,no,cellular,20,apr,12,6,-1,0,unknown,No
34224,33.0,blue-collar,single,primary,no,910.0,yes,no,cellular,20,apr,42,1,-1,0,unknown,No
34225,49.0,services,married,secondary,no,1345.0,yes,no,cellular,20,apr,254,1,-1,0,unknown,No
34226,35.0,blue-collar,married,secondary,no,0.0,yes,yes,cellular,20,apr,123,3,-1,0,unknown,No
34227,42.0,blue-collar,married,tertiary,no,1993.0,yes,no,cellular,20,apr,97,2,-1,0,unknown,No
34228,33.0,blue-collar,married,primary,no,2861.0,yes,no,cellular,20,apr,128,3,-1,0,unknown,No
34229,37.0,admin.,married,secondary,no,756.0,yes,no,cellular,20,apr,207,2,-1,0,unknown,No
34230,29.0,blue-collar,divorced,secondary,no,-19.0,yes,no,cellular,20,apr,712,4,-1,0,unknown,Yes
34231,45.0,technician,married,secondary,no,497.0,yes,no,cellular,20,apr,72,1,321,2,failure,No
34232,31.0,management,single,tertiary,no,635.0,yes,no,cellular,20,apr,37,1,320,2,failure,No
34233,48.0,management,married,tertiary,no,161.0,yes,no,cellular,20,apr,207,1,-1,0,unknown,No
34234,35.0,blue-collar,married,secondary,no,360.0,yes,no,telephone,20,apr,24,1,152,3,failure,No
34235,35.0,admin.,married,secondary,no,0.0,yes,no,cellular,20,apr,18,5,-1,0,unknown,No
34236,30.0,management,single,tertiary,no,63.0,yes,no,cellular,20,apr,260,1,320,1,other,No
34237,35.0,admin.,married,secondary,no,1345.0,yes,no,cellular,20,apr,163,1,271,1,failure,No
34238,51.0,self-employed,married,secondary,no,383.0,yes,no,cellular,20,apr,164,1,-1,0,unknown,No
34239,38.0,blue-collar,married,secondary,no,530.0,yes,no,cellular,20,apr,59,3,-1,0,unknown,No
34240,39.0,blue-collar,married,secondary,no,2299.0,yes,no,cellular,20,apr,450,1,271,1,failure,No
34241,36.0,technician,single,secondary,no,94.0,yes,no,cellular,20,apr,274,1,-1,0,unknown,No
34242,48.0,services,married,primary,no,0.0,yes,no,cellular,20,apr,90,2,259,1,failure,No
34243,61.0,retired,married,secondary,no,243.0,no,no,cellular,20,apr,194,1,-1,0,unknown,Yes
34244,35.0,admin.,divorced,tertiary,no,262.0,yes,no,cellular,20,apr,690,2,335,4,other,No
34245,36.0,management,married,tertiary,no,139.0,yes,no,cellular,20,apr,79,1,-1,0,unknown,No
34246,33.0,blue-collar,single,secondary,no,15341.0,no,no,cellular,20,apr,335,1,334,3,failure,No
34247,31.0,blue-collar,single,secondary,no,88.0,yes,no,cellular,20,apr,21,5,-1,0,unknown,No
34248,47.0,services,single,tertiary,no,0.0,no,no,cellular,20,apr,96,1,-1,0,unknown,No
34249,50.0,admin.,married,secondary,no,335.0,yes,no,cellular,20,apr,166,4,-1,0,unknown,No
34250,42.0,admin.,married,secondary,no,0.0,yes,no,cellular,20,apr,72,1,154,2,failure,No
34251,41.0,admin.,married,secondary,no,67.0,no,no,cellular,20,apr,185,2,150,2,failure,No
34252,34.0,management,single,unknown,no,355.0,yes,no,cellular,20,apr,51,3,-1,0,unknown,No
34253,33.0,technician,single,secondary,no,4240.0,yes,no,cellular,20,apr,508,1,-1,0,unknown,No
34254,28.0,self-employed,married,tertiary,no,232.0,yes,yes,cellular,20,apr,219,1,-1,0,unknown,No
34255,38.0,blue-collar,married,secondary,no,730.0,yes,no,cellular,20,apr,19,5,328,8,other,No
34256,35.0,blue-collar,married,secondary,no,243.0,yes,no,cellular,20,apr,41,3,-1,0,unknown,No
34257,34.0,technician,married,secondary,no,-228.0,yes,no,cellular,20,apr,187,3,332,3,other,No
34258,66.0,retired,married,primary,no,711.0,no,no,telephone,20,apr,137,5,-1,0,unknown,No
34259,25.0,blue-collar,single,primary,no,147.0,yes,no,cellular,20,apr,59,2,322,2,failure,No
34260,48.0,services,married,secondary,no,440.0,yes,no,cellular,20,apr,611,1,312,1,failure,No
34261,46.0,management,married,tertiary,no,189.0,yes,no,cellular,20,apr,45,1,154,1,failure,No
34262,28.0,blue-collar,single,secondary,no,1011.0,yes,no,cellular,20,apr,204,3,-1,0,unknown,No
34263,70.0,retired,married,secondary,no,2575.0,no,no,telephone,20,apr,216,2,-1,0,unknown,Yes
34264,45.0,management,married,tertiary,no,126.0,yes,no,cellular,20,apr,92,1,342,1,failure,No
34265,32.0,blue-collar,married,primary,no,0.0,yes,no,cellular,20,apr,295,3,335,1,other,No
34266,40.0,blue-collar,married,secondary,no,1386.0,yes,yes,cellular,20,apr,396,3,151,4,other,No
34267,31.0,blue-collar,married,primary,no,2929.0,yes,no,cellular,20,apr,237,3,150,3,failure,No
34268,34.0,housemaid,married,tertiary,no,4958.0,yes,no,cellular,20,apr,11,5,152,2,failure,No
34269,39.0,services,married,secondary,no,18.0,yes,yes,cellular,20,apr,155,1,154,2,failure,No
34270,35.0,blue-collar,married,primary,no,396.0,yes,no,cellular,20,apr,110,1,-1,0,unknown,No
34271,34.0,blue-collar,single,secondary,no,13683.0,yes,no,cellular,20,apr,92,3,321,3,failure,No
34272,46.0,blue-collar,married,secondary,no,1147.0,yes,no,cellular,20,apr,720,1,-1,0,unknown,Yes
34273,46.0,blue-collar,single,secondary,no,338.0,yes,no,cellular,20,apr,178,4,-1,0,unknown,No
34274,59.0,admin.,single,secondary,no,-423.0,yes,yes,cellular,20,apr,84,1,-1,0,unknown,No
34275,46.0,technician,married,secondary,no,329.0,yes,no,cellular,20,apr,78,1,-1,0,unknown,No
34276,32.0,management,single,tertiary,no,2974.0,yes,no,cellular,20,apr,169,1,-1,0,unknown,No
34277,27.0,admin.,single,secondary,no,619.0,yes,no,cellular,20,apr,16,5,322,4,other,No
34278,41.0,technician,married,tertiary,no,532.0,yes,no,cellular,20,apr,414,2,285,1,failure,No
34279,37.0,services,single,secondary,no,99.0,yes,yes,cellular,20,apr,617,1,-1,0,unknown,No
34280,41.0,blue-collar,married,secondary,no,1522.0,yes,yes,cellular,20,apr,377,1,341,2,failure,No
34281,31.0,management,single,tertiary,no,775.0,yes,no,cellular,20,apr,207,1,308,2,failure,No
34282,51.0,technician,single,secondary,no,1153.0,yes,no,cellular,20,apr,76,5,-1,0,unknown,No
34283,59.0,services,married,primary,no,196.0,yes,no,telephone,20,apr,205,1,-1,0,unknown,No
34284,34.0,blue-collar,married,secondary,no,856.0,yes,no,cellular,20,apr,470,1,150,5,other,No
34285,32.0,technician,single,secondary,no,1819.0,yes,no,cellular,20,apr,62,1,340,2,failure,No
34286,59.0,management,divorced,tertiary,no,258.0,yes,no,cellular,20,apr,33,1,173,1,success,No
34287,32.0,management,single,tertiary,no,4262.0,yes,no,cellular,20,apr,246,1,152,1,failure,No
34288,24.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,20,apr,83,3,306,4,failure,No
34289,35.0,management,single,tertiary,no,62.0,yes,no,cellular,20,apr,213,3,-1,0,unknown,Yes
34290,37.0,entrepreneur,married,primary,no,1529.0,yes,no,cellular,20,apr,201,3,-1,0,unknown,No
34291,44.0,blue-collar,married,secondary,yes,105.0,yes,no,cellular,20,apr,586,1,-1,0,unknown,Yes
34292,59.0,housemaid,divorced,tertiary,no,0.0,no,no,cellular,20,apr,379,1,332,2,other,No
34293,34.0,entrepreneur,single,secondary,no,318.0,yes,no,cellular,20,apr,40,1,150,2,failure,No
34294,28.0,services,married,secondary,no,1394.0,yes,no,cellular,20,apr,293,2,-1,0,unknown,No
34295,54.0,retired,married,secondary,no,303.0,yes,no,cellular,20,apr,240,1,349,2,failure,No
34296,26.0,blue-collar,single,primary,no,52.0,yes,no,cellular,20,apr,271,1,300,2,success,No
34297,32.0,technician,single,tertiary,no,1454.0,yes,no,cellular,20,apr,190,1,335,1,other,No
34298,40.0,admin.,single,secondary,no,2360.0,yes,no,cellular,20,apr,15,2,-1,0,unknown,No
34299,38.0,admin.,single,unknown,no,31.0,no,no,cellular,20,apr,59,3,-1,0,unknown,No
34300,38.0,services,married,secondary,no,-349.0,yes,no,cellular,20,apr,111,2,328,5,failure,No
34301,34.0,technician,single,secondary,no,1161.0,yes,no,cellular,20,apr,17,5,334,1,failure,No
34302,43.0,blue-collar,married,secondary,no,1927.0,yes,no,cellular,20,apr,149,1,152,1,failure,No
34303,34.0,blue-collar,married,secondary,no,965.0,yes,no,cellular,20,apr,372,2,332,2,other,No
34304,57.0,retired,married,primary,no,2961.0,no,no,cellular,20,apr,128,2,-1,0,unknown,No
34305,36.0,admin.,single,secondary,no,0.0,no,no,cellular,20,apr,637,1,-1,0,unknown,No
34306,36.0,blue-collar,married,secondary,no,0.0,yes,yes,cellular,20,apr,240,1,326,1,success,No
34307,39.0,blue-collar,married,primary,no,8637.0,yes,no,telephone,20,apr,78,1,313,1,failure,No
34308,59.0,management,married,tertiary,no,0.0,yes,yes,cellular,20,apr,392,1,-1,0,unknown,Yes
34309,36.0,entrepreneur,married,secondary,no,24.0,yes,no,cellular,20,apr,88,1,154,2,failure,No
34310,44.0,blue-collar,married,secondary,no,508.0,yes,no,cellular,20,apr,222,1,154,1,failure,No
34311,34.0,blue-collar,single,secondary,no,565.0,yes,yes,cellular,20,apr,20,4,-1,0,unknown,No
34312,37.0,blue-collar,married,primary,no,1941.0,yes,no,cellular,20,apr,151,2,-1,0,unknown,No
34313,55.0,management,divorced,tertiary,no,5253.0,yes,yes,cellular,20,apr,378,1,287,19,failure,No
34314,31.0,management,married,tertiary,no,491.0,yes,no,cellular,20,apr,15,1,326,1,other,No
34315,27.0,services,married,secondary,no,472.0,yes,no,cellular,20,apr,144,4,-1,0,unknown,No
34316,33.0,technician,single,secondary,no,151.0,yes,no,cellular,20,apr,104,3,236,6,failure,No
34317,43.0,blue-collar,married,secondary,no,701.0,yes,yes,cellular,20,apr,69,1,-1,0,unknown,No
34318,41.0,admin.,married,primary,no,1314.0,yes,no,cellular,20,apr,159,1,326,1,failure,No
34319,28.0,blue-collar,single,tertiary,no,1984.0,yes,no,cellular,20,apr,147,1,-1,0,unknown,No
34320,60.0,admin.,married,secondary,no,1914.0,yes,no,cellular,20,apr,65,1,287,3,failure,No
34321,37.0,services,married,secondary,no,184.0,yes,no,cellular,20,apr,53,1,348,3,failure,No
34322,41.0,blue-collar,married,primary,no,241.0,yes,no,cellular,20,apr,170,1,150,1,failure,No
34323,34.0,blue-collar,married,secondary,no,470.0,yes,yes,cellular,20,apr,217,1,-1,0,unknown,No
34324,41.0,technician,married,tertiary,no,585.0,yes,no,telephone,20,apr,60,1,-1,0,unknown,No
34325,38.0,self-employed,divorced,secondary,no,0.0,yes,no,cellular,20,apr,84,1,-1,0,unknown,No
34326,42.0,entrepreneur,single,secondary,no,1049.0,yes,yes,cellular,20,apr,180,1,-1,0,unknown,No
34327,29.0,blue-collar,divorced,secondary,no,291.0,yes,no,cellular,20,apr,405,2,-1,0,unknown,No
34328,50.0,blue-collar,divorced,secondary,no,881.0,yes,yes,cellular,20,apr,162,1,-1,0,unknown,No
34329,35.0,blue-collar,married,secondary,no,94.0,yes,no,cellular,20,apr,75,1,-1,0,unknown,No
34330,59.0,management,married,tertiary,no,287.0,yes,no,cellular,20,apr,818,2,242,8,failure,No
34331,46.0,services,divorced,secondary,no,348.0,yes,no,cellular,20,apr,323,1,-1,0,unknown,No
34332,40.0,blue-collar,married,secondary,no,565.0,yes,yes,cellular,20,apr,297,2,-1,0,unknown,No
34333,20.0,student,single,unknown,no,330.0,no,no,cellular,20,apr,159,2,-1,0,unknown,No
34334,33.0,blue-collar,married,secondary,no,3458.0,yes,no,cellular,20,apr,54,1,-1,0,unknown,No
34335,34.0,admin.,single,secondary,no,1352.0,yes,no,cellular,20,apr,126,1,334,3,other,No
34336,45.0,blue-collar,married,primary,yes,-443.0,yes,yes,cellular,20,apr,691,1,-1,0,unknown,Yes
34337,56.0,services,married,secondary,no,159.0,yes,no,cellular,20,apr,132,3,-1,0,unknown,No
34338,39.0,technician,married,tertiary,no,1524.0,no,no,cellular,20,apr,567,1,-1,0,unknown,Yes
34339,51.0,housemaid,married,tertiary,no,6700.0,yes,yes,cellular,20,apr,64,4,-1,0,unknown,No
34340,28.0,blue-collar,married,primary,no,674.0,yes,no,telephone,20,apr,22,1,-1,0,unknown,No
34341,36.0,blue-collar,married,primary,no,1925.0,yes,no,cellular,20,apr,904,2,-1,0,unknown,Yes
34342,29.0,blue-collar,married,secondary,no,2378.0,yes,yes,cellular,20,apr,239,1,276,6,failure,No
34343,39.0,blue-collar,married,secondary,no,1165.0,yes,no,cellular,20,apr,354,1,-1,0,unknown,No
34344,31.0,services,single,secondary,no,0.0,yes,no,cellular,20,apr,400,1,-1,0,unknown,No
34345,34.0,admin.,married,secondary,no,1183.0,yes,no,cellular,20,apr,575,2,-1,0,unknown,No
34346,35.0,services,married,secondary,no,1047.0,yes,no,cellular,20,apr,95,2,-1,0,unknown,No
34347,35.0,services,single,secondary,no,-291.0,yes,no,cellular,20,apr,197,3,-1,0,unknown,No
34348,36.0,blue-collar,married,primary,no,4693.0,yes,no,cellular,20,apr,15,6,152,21,other,No
34349,35.0,blue-collar,married,secondary,no,876.0,yes,no,cellular,20,apr,318,1,-1,0,unknown,No
34350,32.0,management,married,tertiary,no,3154.0,no,no,cellular,20,apr,96,2,150,2,failure,No
34351,43.0,blue-collar,married,primary,no,517.0,yes,no,cellular,20,apr,138,2,263,7,failure,No
34352,33.0,blue-collar,married,primary,no,681.0,yes,no,cellular,20,apr,222,1,-1,0,unknown,No
34353,35.0,management,married,tertiary,no,2123.0,yes,no,cellular,20,apr,54,1,273,3,failure,No
34354,44.0,admin.,divorced,secondary,no,-43.0,yes,yes,cellular,20,apr,206,1,-1,0,unknown,No
34355,54.0,blue-collar,married,unknown,no,1827.0,no,no,cellular,20,apr,167,1,350,1,failure,No
34356,50.0,management,married,tertiary,no,1822.0,yes,no,cellular,20,apr,6,1,-1,0,unknown,No
34357,40.0,admin.,single,secondary,no,315.0,yes,no,cellular,20,apr,44,1,-1,0,unknown,No
34358,55.0,blue-collar,divorced,secondary,no,462.0,yes,no,cellular,20,apr,157,1,332,3,failure,No
34359,50.0,services,divorced,secondary,no,2015.0,yes,no,cellular,20,apr,715,1,152,1,failure,No
34360,44.0,blue-collar,married,secondary,no,3060.0,yes,no,cellular,20,apr,87,2,151,3,failure,No
34361,78.0,retired,married,primary,no,240.0,no,no,cellular,20,apr,325,1,-1,0,unknown,Yes
34362,44.0,technician,divorced,secondary,no,-865.0,yes,no,cellular,20,apr,334,1,-1,0,unknown,No
34363,39.0,services,married,secondary,no,3870.0,yes,no,cellular,20,apr,72,1,-1,0,unknown,No
34364,46.0,blue-collar,married,primary,no,859.0,yes,no,cellular,20,apr,9,1,-1,0,unknown,No
34365,35.0,self-employed,married,secondary,no,598.0,yes,no,cellular,20,apr,245,1,-1,0,unknown,No
34366,40.0,technician,single,tertiary,no,825.0,yes,no,cellular,20,apr,38,1,335,1,other,No
34367,34.0,blue-collar,married,primary,no,2798.0,yes,no,cellular,20,apr,297,4,-1,0,unknown,No
34368,39.0,blue-collar,married,secondary,no,56.0,yes,no,telephone,20,apr,368,1,-1,0,unknown,No
34369,36.0,services,married,secondary,no,878.0,yes,no,cellular,20,apr,108,1,-1,0,unknown,No
34370,37.0,admin.,married,secondary,no,2320.0,yes,no,cellular,20,apr,59,3,342,1,other,No
34371,40.0,admin.,single,tertiary,no,283.0,yes,no,cellular,20,apr,222,1,153,4,failure,No
34372,35.0,admin.,single,secondary,no,424.0,yes,no,cellular,20,apr,23,4,-1,0,unknown,No
34373,46.0,services,married,secondary,no,327.0,yes,yes,cellular,20,apr,148,2,-1,0,unknown,No
34374,42.0,blue-collar,married,secondary,no,2717.0,yes,yes,cellular,20,apr,181,2,270,2,failure,No
34375,43.0,blue-collar,married,secondary,no,314.0,yes,yes,cellular,20,apr,247,3,339,2,failure,No
34376,40.0,admin.,single,secondary,no,576.0,yes,yes,cellular,20,apr,114,3,-1,0,unknown,No
34377,37.0,admin.,divorced,tertiary,no,43.0,yes,no,cellular,20,apr,328,2,264,2,failure,No
34378,30.0,blue-collar,married,secondary,no,322.0,yes,no,cellular,20,apr,190,2,326,1,other,No
34379,42.0,blue-collar,married,primary,no,208.0,yes,no,cellular,20,apr,82,1,-1,0,unknown,No
34380,32.0,blue-collar,married,primary,no,2.0,yes,yes,cellular,20,apr,180,3,284,1,failure,No
34381,50.0,blue-collar,divorced,secondary,no,-1.0,yes,no,telephone,20,apr,151,1,-1,0,unknown,No
34382,32.0,admin.,married,secondary,no,3052.0,yes,yes,cellular,20,apr,253,3,151,4,failure,No
34383,50.0,management,divorced,tertiary,no,516.0,yes,yes,cellular,20,apr,198,1,-1,0,unknown,No
34384,52.0,blue-collar,married,secondary,no,782.0,yes,yes,cellular,20,apr,104,1,-1,0,unknown,No
34385,31.0,blue-collar,married,secondary,no,631.0,yes,no,cellular,20,apr,211,2,152,2,failure,No
34386,37.0,technician,single,secondary,no,1127.0,yes,no,cellular,20,apr,249,2,-1,0,unknown,No
34387,32.0,technician,married,tertiary,no,3850.0,yes,no,cellular,20,apr,63,4,-1,0,unknown,No
34388,33.0,blue-collar,married,secondary,no,35.0,yes,no,telephone,20,apr,87,1,322,1,failure,No
34389,33.0,management,married,tertiary,no,864.0,yes,no,cellular,20,apr,170,1,235,19,failure,No
34390,33.0,services,married,secondary,no,2184.0,yes,no,cellular,20,apr,151,1,-1,0,unknown,No
34391,32.0,management,single,tertiary,no,914.0,yes,no,cellular,20,apr,224,1,-1,0,unknown,No
34392,39.0,management,single,tertiary,no,1457.0,yes,no,cellular,20,apr,430,1,-1,0,unknown,No
34393,37.0,services,married,secondary,no,1498.0,yes,no,cellular,20,apr,107,1,-1,0,unknown,No
34394,28.0,technician,single,tertiary,no,387.0,yes,no,cellular,20,apr,205,1,82,1,failure,Yes
34395,28.0,student,single,secondary,no,39.0,yes,no,cellular,20,apr,149,1,-1,0,unknown,No
34396,43.0,blue-collar,married,secondary,no,85.0,yes,no,cellular,20,apr,42,3,279,5,other,No
34397,51.0,blue-collar,married,secondary,no,-237.0,yes,yes,cellular,20,apr,379,3,320,2,other,No
34398,33.0,housemaid,married,tertiary,no,10.0,yes,no,cellular,20,apr,129,1,322,2,failure,No
34399,39.0,management,married,tertiary,no,894.0,yes,no,cellular,20,apr,491,1,326,1,other,No
34400,25.0,technician,single,tertiary,no,184.0,yes,yes,cellular,20,apr,401,1,-1,0,unknown,No
34401,35.0,services,single,secondary,no,155.0,yes,no,cellular,20,apr,285,1,-1,0,unknown,No
34402,50.0,self-employed,divorced,tertiary,no,13.0,yes,no,cellular,20,apr,76,1,-1,0,unknown,Yes
34403,33.0,management,single,tertiary,no,437.0,yes,no,cellular,20,apr,199,2,150,5,failure,No
34404,31.0,blue-collar,married,secondary,no,1660.0,yes,no,cellular,20,apr,342,1,-1,0,unknown,No
34405,39.0,services,married,secondary,no,104.0,yes,no,cellular,20,apr,116,2,332,6,failure,No
34406,31.0,blue-collar,single,secondary,no,648.0,yes,yes,cellular,20,apr,153,1,347,1,failure,No
34407,31.0,services,single,primary,no,181.0,yes,no,cellular,20,apr,93,3,340,2,other,No
34408,46.0,self-employed,married,secondary,no,156.0,no,no,cellular,20,apr,268,1,-1,0,unknown,No
34409,51.0,blue-collar,married,primary,no,1016.0,yes,no,cellular,20,apr,78,1,-1,0,unknown,No
34410,25.0,student,single,tertiary,no,538.0,yes,no,cellular,20,apr,226,1,-1,0,unknown,No
34411,28.0,management,single,secondary,no,967.0,yes,no,cellular,20,apr,174,1,334,1,failure,No
34412,37.0,admin.,single,secondary,no,-296.0,yes,no,cellular,20,apr,81,1,-1,0,unknown,No
34413,34.0,management,divorced,tertiary,no,471.0,no,no,cellular,20,apr,247,1,332,4,failure,No
34414,30.0,admin.,married,secondary,no,1165.0,no,no,cellular,20,apr,98,2,-1,0,unknown,No
34415,73.0,retired,divorced,tertiary,no,3203.0,no,no,cellular,20,apr,148,1,-1,0,unknown,Yes
34416,37.0,admin.,single,tertiary,no,2317.0,yes,no,cellular,20,apr,114,1,152,2,failure,No
34417,44.0,blue-collar,married,primary,no,-337.0,yes,no,cellular,20,apr,326,3,-1,0,unknown,No
34418,28.0,blue-collar,single,secondary,no,1735.0,yes,no,cellular,20,apr,89,1,-1,0,unknown,No
34419,40.0,management,divorced,unknown,no,4095.0,yes,no,cellular,20,apr,281,1,-1,0,unknown,No
34420,54.0,technician,divorced,secondary,no,1663.0,yes,no,telephone,20,apr,41,1,150,9,other,No
34421,29.0,technician,single,tertiary,no,2269.0,yes,no,cellular,20,apr,53,1,346,1,failure,No
34422,30.0,entrepreneur,single,tertiary,no,216.0,yes,no,cellular,20,apr,182,3,-1,0,unknown,No
34423,34.0,management,married,tertiary,no,606.0,no,no,cellular,20,apr,97,1,-1,0,unknown,Yes
34424,43.0,services,married,secondary,no,3689.0,yes,no,cellular,20,apr,165,1,321,1,failure,No
34425,30.0,blue-collar,married,primary,no,262.0,yes,no,cellular,20,apr,15,4,343,3,other,No
34426,46.0,management,divorced,secondary,no,145.0,yes,no,cellular,20,apr,113,2,270,5,failure,No
34427,31.0,management,single,tertiary,no,587.0,yes,no,cellular,20,apr,16,4,-1,0,unknown,No
34428,35.0,services,married,secondary,no,2179.0,no,no,cellular,20,apr,207,1,-1,0,unknown,No
34429,32.0,technician,married,secondary,no,3322.0,yes,no,cellular,20,apr,380,1,74,4,failure,No
34430,32.0,blue-collar,married,secondary,no,1148.0,yes,no,cellular,20,apr,121,1,-1,0,unknown,No
34431,28.0,student,single,secondary,no,0.0,no,no,cellular,20,apr,185,1,-1,0,unknown,Yes
34432,42.0,admin.,divorced,secondary,no,527.0,no,yes,cellular,20,apr,112,1,-1,0,unknown,Yes
34433,27.0,student,single,secondary,no,162.0,no,no,telephone,20,apr,116,1,-1,0,unknown,No
34434,32.0,admin.,single,secondary,no,299.0,yes,no,cellular,20,apr,177,2,348,2,failure,No
34435,30.0,student,single,secondary,no,0.0,no,no,cellular,20,apr,111,1,-1,0,unknown,No
34436,43.0,blue-collar,married,primary,no,1892.0,yes,no,cellular,20,apr,378,1,-1,0,unknown,No
34437,54.0,unemployed,divorced,secondary,no,309.0,no,no,cellular,20,apr,241,1,-1,0,unknown,Yes
34438,36.0,management,single,tertiary,no,832.0,yes,no,cellular,20,apr,237,2,-1,0,unknown,No
34439,27.0,blue-collar,married,secondary,no,4333.0,no,no,cellular,20,apr,163,1,-1,0,unknown,Yes
34440,36.0,blue-collar,married,secondary,no,204.0,yes,no,cellular,20,apr,28,5,-1,0,unknown,No
34441,44.0,services,married,secondary,no,1989.0,yes,yes,cellular,20,apr,106,2,-1,0,unknown,No
34442,48.0,admin.,married,secondary,no,1060.0,yes,no,cellular,20,apr,87,2,318,3,failure,No
34443,38.0,entrepreneur,married,secondary,no,0.0,yes,yes,cellular,20,apr,305,2,154,1,failure,No
34444,40.0,services,married,secondary,no,2843.0,yes,no,cellular,20,apr,223,1,305,1,success,No
34445,38.0,technician,single,secondary,no,28.0,yes,yes,cellular,20,apr,131,3,-1,0,unknown,No
34446,34.0,technician,divorced,secondary,no,0.0,yes,yes,cellular,20,apr,110,3,269,2,other,No
34447,25.0,student,single,secondary,no,319.0,yes,no,cellular,20,apr,48,3,-1,0,unknown,No
34448,69.0,retired,married,tertiary,no,473.0,no,no,cellular,20,apr,333,1,-1,0,unknown,No
34449,32.0,management,single,tertiary,no,1831.0,yes,no,cellular,20,apr,86,2,-1,0,unknown,No
34450,37.0,blue-collar,single,secondary,no,2235.0,yes,no,cellular,20,apr,419,2,151,2,failure,No
34451,29.0,services,married,secondary,no,368.0,yes,no,cellular,20,apr,16,5,-1,0,unknown,No
34452,47.0,housemaid,married,primary,no,1747.0,yes,no,cellular,20,apr,325,1,-1,0,unknown,No
34453,36.0,management,single,tertiary,no,20.0,yes,no,cellular,20,apr,766,2,150,3,other,No
34454,35.0,technician,married,tertiary,no,703.0,no,no,cellular,20,apr,169,1,-1,0,unknown,No
34455,30.0,technician,married,secondary,no,239.0,yes,no,cellular,20,apr,58,3,150,10,failure,No
34456,73.0,retired,married,primary,no,253.0,no,no,cellular,20,apr,345,1,-1,0,unknown,Yes
